DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1961-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-23,-0.54,,,,,,-0.87,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-02-01,-0.79,,,,,,-1.15,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-02-09,-0.82,,,,,,-1.21,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-02-16,-1.02,,,,,,-1.78,,,,,,0,,,,,,0,,,,,,1,,,,,,1.78,,,,,
1961-02-23,-1.15,,,,,,-1.85,,,,,,0,,,,,,0,,,,,,2,,,,,,3.63,,,,,
1961-03-01,-1.03,,,,,,-1.46,,,,,,0,,,,,,0,,,,,,3,,,,,,5.09,,,,,
1961-03-09,-0.95,,,,,,-1.16,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-03-16,0.03,,,,,,0.21,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-03-23,0.16,-0.96,,,,,0.26,-1.2,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-04-01,0.95,-0.63,,,,,0.95,-0.76,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-04-09,0.88,-0.64,,,,,0.92,-0.74,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-04-16,0.12,-0.73,,,,,0.21,-0.74,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-04-23,-0.38,-0.83,,,,,0.08,-0.72,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-05-01,-1.54,-0.75,,,,,-1.56,-0.58,,,,,1,0,,,,,1.54,0,,,,,1,0,,,,,1.56,0,,,,
1961-05-09,-1.54,-0.69,,,,,-1.4,-0.43,,,,,2,0,,,,,3.08,0,,,,,2,0,,,,,2.96,0,,,,
1961-05-16,-1.47,-0.7,,,,,-0.98,-0.31,,,,,3,0,,,,,4.55,0,,,,,0,0,,,,,0,0,,,,
1961-05-23,0.39,-0.09,,,,,0.72,0.23,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-01,1.02,0.2,,,,,1.21,0.5,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-09,1.29,0.36,,,,,1.43,0.64,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-16,1.96,-0.16,,,,,2.34,0.1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-23,0.46,-0.08,-0.9,,,,-0.52,0.28,-0.99,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-07-01,0.69,-0.49,-0.77,,,,0.43,-0.27,-0.89,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-07-09,0.66,-0.22,-0.67,,,,0.84,0.01,-0.75,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-07-16,1.2,0.17,-0.58,,,,1.18,0.29,-0.65,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-07-23,1.62,0.67,-0.45,,,,1.72,0.67,-0.5,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-01,1.5,1.3,-0.23,,,,-0.02,1.21,-0.3,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-09,1.86,1.51,-0.04,,,,-0.53,1.49,-0.12,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-16,1.51,2.12,0.11,,,,0.35,2.34,0.04,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-23,0.82,1.12,0.21,,,,0.02,-0.09,0.19,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-01,0.44,0.83,0.4,,,,-0.01,-0.08,0.41,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-09,0.04,0.64,0.47,,,,-0.32,-0.29,0.45,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-16,-0.37,0.48,-0.03,,,,-0.54,-0.42,-0.21,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-23,0.29,0.71,0.22,-0.62,,,0.26,0.2,0.12,-1.01,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-01,0.3,0.49,-0.22,-0.61,,,0.26,0.05,-0.45,-1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-09,-0.12,0.07,-0.23,-0.64,,,-0.07,-0.39,-0.53,-1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-16,-0.36,-0.29,-0.24,-0.76,,,-0.38,-0.69,-0.6,-1.1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-23,-0.81,-0.4,-0.1,-0.73,,,-1.13,-0.72,-0.5,-1.01,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-01,-1.08,-0.75,-0.27,-0.79,,,-1.58,-1.17,-0.77,-1.07,,,0,0,0,0,,,0,0,0,0,,,1,0,0,0,,,1.58,0,0,0,,
1961-11-09,-1.08,-0.94,-0.34,-0.79,,,-1.37,-1.35,-0.82,-1.04,,,0,0,0,0,,,0,0,0,0,,,2,1,0,0,,,2.95,1.35,0,0,,
1961-11-16,1.19,0.53,0.99,0.4,,,1.06,0.49,0.69,0.28,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-23,1.79,1.23,1.39,1.08,,,1.78,1.16,1.16,1.01,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-01,1.83,1.12,1.21,1.07,,,1.77,1.04,0.98,0.98,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-09,1.82,1.1,1.15,1.1,,,1.74,1.01,0.91,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-16,1.03,1.03,1.06,0.89,,,0.87,0.9,0.78,0.67,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-23,1.2,1.59,1.59,1.48,0.87,,1.06,1.58,1.49,1.43,0.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-01,1.27,1.48,1.46,1.3,0.9,,1.12,1.45,1.34,1.17,0.68,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-09,1.23,1.52,1.42,1.31,0.93,,1.09,1.48,1.27,1.16,0.7,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-16,1.4,1.55,1.38,1.34,0.96,,1.25,1.49,1.23,1.19,0.74,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-23,-0.16,1.51,1.29,1.34,0.96,,-0.15,1.42,1.12,1.14,0.74,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-01,-0.49,1.51,1.22,1.35,0.94,,-0.54,1.42,1.05,1.13,0.74,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-09,-0.78,1.48,1.12,1.29,0.91,,-0.65,1.4,0.97,1.07,0.74,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-16,-1.48,0.93,0.99,1.25,0.87,,-2.14,0.82,0.86,0.99,0.73,,1,0,0,0,0,,1.48,0,0,0,0,,1,0,0,0,0,,2.14,0,0,0,0,
1962-02-23,-0.87,0.4,1.03,1.14,0.97,,-0.72,0.31,0.89,0.88,0.82,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-01,0.53,0.81,1.2,1.27,1.23,,0.55,0.69,1.1,1.06,1.1,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-09,0.82,0.85,1.21,1.26,1.27,,0.75,0.74,1.11,1.05,1.14,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-16,2.02,1.6,1.62,1.64,1.55,,2,1.56,1.59,1.51,1.45,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-23,2.08,1.13,1.64,1.66,1.59,,2.13,0.99,1.6,1.53,1.5,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-01,1.84,1.15,1.6,1.59,1.48,,1.83,1.03,1.57,1.47,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-09,1.7,1.17,1.62,1.57,1.49,,1.69,1.09,1.62,1.45,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-16,0.85,1.37,1.73,1.63,1.62,,0.73,1.3,1.75,1.55,1.53,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-23,0.96,1.66,1.8,1.68,1.73,,0.81,1.64,1.83,1.62,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-01,1.02,1.61,1.77,1.64,1.74,,0.83,1.58,1.79,1.57,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-09,1.2,1.7,1.8,1.61,1.74,,1.04,1.69,1.84,1.56,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-16,1.28,1.97,1.63,1.67,1.82,,1.11,2.06,1.56,1.64,1.73,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-23,0.94,1.99,1.39,1.67,1.75,,0.87,2.13,1.25,1.64,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-01,1.51,1.94,1.5,1.7,1.74,,1.44,1.98,1.39,1.68,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-09,1.65,1.99,1.56,1.72,1.76,,1.57,2.06,1.47,1.72,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-16,0.86,1.29,1.73,1.74,1.77,,0.4,1.04,1.73,1.73,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-23,0.91,1.19,1.37,1.72,1.75,,0.75,0.97,1.19,1.71,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-01,0.46,1.4,1.46,1.73,1.73,,0.84,1.23,1.32,1.72,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-09,-0.27,1.57,1.5,1.76,1.72,,0.21,1.44,1.41,1.79,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-16,-0.6,1.25,1.54,1.78,1.71,,0.27,1.11,1.45,1.82,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-23,0.26,0.98,1.73,1.8,1.71,,0.64,0.9,1.69,1.85,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-01,0.45,1.42,1.76,1.82,1.7,,-0.02,1.52,1.75,1.85,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-09,0.54,1.37,1.85,1.85,1.69,,0.02,1.61,1.87,1.9,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-16,0.1,0.28,2.02,1.63,1.67,,0.21,0.17,2.1,1.56,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-23,-0.98,0.1,2.02,1.38,1.66,,0.22,0.4,2.16,1.25,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-01,-1.21,-0.35,1.88,1.45,1.65,,-0.07,0.05,1.9,1.36,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-09,-1.2,-0.74,1.89,1.46,1.64,,-0.32,-0.39,1.87,1.41,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-16,-1.27,-1.07,0.84,1.59,1.63,,-0.49,-0.56,0.75,1.63,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-23,-0.9,-1.06,0.44,1.15,1.6,,-0.52,-0.58,0.42,0.99,1.57,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-01,-0.69,-0.95,0.69,1.23,1.6,,-0.43,-0.65,0.57,1.09,1.57,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-09,0.99,0.51,1.43,1.52,1.78,,1.02,0.73,1.29,1.48,1.84,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-16,1.17,0.65,1.15,1.59,1.79,,1.09,0.77,1.05,1.55,1.87,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-23,1.12,0.32,0.69,1.65,1.8,,1.03,0.56,0.71,1.61,1.84,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-01,1.07,0.41,0.83,1.7,1.84,,0.98,0.56,0.8,1.59,1.81,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-09,0.49,0.46,0.85,1.8,1.91,,0.4,0.59,0.81,1.72,1.9,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-16,0.1,0.32,0.35,1.68,1.55,,0.09,0.39,0.37,1.64,1.48,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-23,-0.05,0.19,0.2,1.56,1.24,,-0.07,0.18,0.17,1.44,1.08,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-01,-0.13,0.27,0.18,1.34,1.28,,-0.12,0.21,0.17,1.16,1.12,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-09,-0.46,0.28,0.06,1.3,1.28,,-0.28,0.22,0.1,1.13,1.14,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-16,-0.63,0.15,-0.16,0.52,1.27,,-0.46,0.03,-0.12,0.27,1.14,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-23,1.38,1.24,0.97,1.24,1.38,1.39,1.31,1.18,0.98,1.13,1.29,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-01,1.77,1.56,1.34,1.52,1.63,1.57,1.73,1.57,1.38,1.52,1.67,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-09,1.84,1.41,1.4,1.58,1.69,1.62,1.81,1.38,1.45,1.6,1.79,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-16,2.1,1.5,1.53,1.62,1.79,1.71,2.17,1.48,1.61,1.68,1.94,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-23,1.67,1.47,1.43,1.49,1.81,1.7,1.61,1.44,1.5,1.54,1.98,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-01,1.37,1.5,1.52,1.63,1.91,1.76,1.27,1.46,1.62,1.73,2.12,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-09,1.19,1.47,1.5,1.61,1.96,1.79,1.09,1.45,1.61,1.7,2.16,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-16,0.63,1.58,1.51,1.53,2.08,1.85,0.69,1.59,1.61,1.6,2.25,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-23,0.99,1.72,1.54,1.56,2.07,1.86,0.94,1.77,1.61,1.62,2.28,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-01,0.7,1.79,1.62,1.57,2.01,1.89,0.66,1.89,1.68,1.64,2.19,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-09,0.54,1.77,1.57,1.49,1.96,1.89,0.54,1.86,1.64,1.57,2.15,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-16,0.03,1.93,1.53,1.41,1.65,1.87,0.13,2.1,1.57,1.49,1.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-23,-0.27,1.38,1.52,1.35,1.52,1.84,-0.07,1.41,1.56,1.42,1.53,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-01,-1.25,0.68,1.49,1.32,1.53,1.77,-1.11,0.74,1.53,1.37,1.53,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-09,0.55,1.01,1.48,1.49,1.67,1.86,0.56,1.01,1.51,1.56,1.7,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-16,0.8,0.5,1.4,1.47,1.6,1.87,0.73,0.55,1.42,1.54,1.64,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-23,0.9,0.65,1.42,1.43,1.53,1.89,0.84,0.66,1.44,1.51,1.57,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-01,1.35,0.5,1.39,1.48,1.61,1.97,1.2,0.43,1.37,1.55,1.65,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-09,0.22,0.47,1.35,1.45,1.58,1.97,0.01,0.39,1.35,1.51,1.61,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-16,0.27,0.35,1.43,1.42,1.45,1.98,0.11,0.24,1.44,1.47,1.46,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-23,1.02,0.54,1.6,1.48,1.5,1.95,0.69,0.36,1.65,1.52,1.52,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-01,0.75,0.4,1.66,1.54,1.5,1.94,0.32,0.16,1.73,1.55,1.51,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-09,1.02,0.59,1.7,1.56,1.49,1.95,0.58,0.31,1.79,1.58,1.5,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-16,1.42,0.87,1.89,1.58,1.48,1.95,1.21,0.58,2.11,1.59,1.5,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-23,0.71,1.16,1.54,1.62,1.49,1.95,-0.7,0.81,1.53,1.64,1.5,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-01,0.36,1.34,1.13,1.63,1.49,1.94,-0.09,1.06,0.99,1.65,1.5,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-09,0.09,0.55,1,1.47,1.49,1.94,0.34,0.05,0.88,1.44,1.5,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-16,0.35,0.75,0.67,1.43,1.49,1.93,0.41,0.28,0.5,1.38,1.5,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-23,0.83,1.08,0.91,1.48,1.49,1.94,1.26,0.61,0.7,1.44,1.5,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-01,0.57,0.68,0.63,1.41,1.49,1.93,1.06,0.18,0.39,1.35,1.5,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-09,0.72,0.85,0.68,1.4,1.48,1.93,0.37,0.52,0.41,1.35,1.5,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-16,0.69,1.22,0.65,1.5,1.5,1.92,0.35,1.05,0.31,1.47,1.5,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-23,0.34,0.72,0.67,1.63,1.51,1.93,-0.34,-0.5,0.3,1.63,1.49,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-01,1.25,1.02,0.64,1.71,1.58,1.96,0.96,0.8,0.25,1.75,1.56,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-09,1.27,1.17,0.9,1.77,1.62,1.99,0.9,0.86,0.46,1.84,1.59,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-16,1.16,1.17,1.21,1.94,1.64,1.99,0.77,0.71,0.67,2.14,1.59,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-23,0.58,0.67,1.33,1.59,1.65,1.92,0.37,0.27,0.63,1.49,1.59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-01,0.06,0.55,1.43,1.21,1.65,1.91,-0.12,0.14,0.74,0.91,1.58,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-09,-0.82,0.1,0.31,0.93,1.43,1.91,-1.35,-0.32,-0.44,0.59,1.29,1.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.35,0,0,0,0,0
1963-10-16,-1.08,-0.19,0.21,0.46,1.31,1.91,-2.17,-0.61,-0.55,0.06,1.15,1.97,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.52,0,0,0,0,0
1963-10-23,-0.94,-0.39,0.15,0.54,1.32,1.9,-1.06,-0.62,-0.45,0.15,1.17,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-01,0.45,0.5,0.66,0.69,1.41,1.95,0.57,0.39,0.34,0.42,1.29,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-09,0.77,0.42,0.63,0.69,1.4,1.97,0.8,0.35,0.36,0.4,1.29,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-16,0.84,0.29,0.54,0.58,1.42,1.78,0.77,0.21,0.26,0.2,1.33,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-23,0.66,0.09,0.22,0.39,1.46,1.66,0.58,0,-0.06,0.03,1.37,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-01,1.49,1.16,1.28,1.21,1.84,1.89,1.35,1.11,1.12,0.98,1.86,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-09,1.63,1.25,1.39,1.42,1.92,1.94,1.51,1.24,1.28,1.21,1.99,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-16,1.88,1.45,1.56,1.66,2,2.02,1.83,1.49,1.51,1.56,2.26,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-23,1.85,1.42,1.44,1.58,1.73,1.86,1.73,1.41,1.34,1.42,1.74,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-01,0.83,1.29,1.3,1.48,1.45,1.84,0.72,1.25,1.16,1.28,1.33,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-09,0.67,1.44,1.34,1.35,1.45,1.86,0.59,1.41,1.22,1.11,1.34,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-16,-0.2,1.42,1.26,1.33,1.28,1.84,-0.08,1.37,1.12,1.07,1.09,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-23,-0.15,1.38,1.16,1.29,1.31,1.84,-0.05,1.3,1.01,1.02,1.11,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-01,-0.01,1.07,1.16,1.22,1.19,1.85,0,0.95,0.98,0.96,0.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-09,0.07,1.16,1.19,1.27,1.24,1.91,-0.02,1.02,1.03,1.03,1,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-16,0.09,1.19,1.12,1.24,1.19,1.96,0.06,1.08,0.97,1,0.93,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-23,0.97,1.47,1.24,1.31,1.32,1.99,0.89,1.4,1.14,1.12,1.1,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
